"Bewertungs_ID","Specificity_Score","Problem_Identification_Score","Solution_Offering_Score","Explanation_Score","Total_Score","Constructivity"
"rev-ea22edf1-3a13-4992-89d7-141b8d7259ac",2,1,1,1,1.25,0
"rev-1b810623-ca75-41d8-8471-038e0e65db04",2,1,1,2,2.5,0
"rev-20f601b4-95ef-48a9-bc72-194e517ee6a0",2,1,1,1,1.25,0
"rev-96ebcc83-77f4-4370-9bd6-190b1d9ec530",1,1,1,1,0,0
"rev-4ff7a9c1-c034-4896-b668-3b4d49d48568",2,1,1,1,1.25,0
"rev-c00eadee-0182-4d09-bb46-b4ff2d35af83",3,3,2,2,7.5,1
"rev-1469ab01-6e97-4b1a-b37c-9302dfbb71f0",2,1,1,2,2.5,0
"rev-4ae8db46-51a5-448c-b1b3-b3babdb938c2",1,1,1,1,0,0
"rev-ac0871d0-dbef-4d90-b60d-ab3571063066",2,2,2,2,5,1
"rev-21e269f9-9b9a-4077-b5ea-e53dfaa829a3",3,1,1,3,5,1
"rev-f915a470-ef02-46ff-b4d3-1c5c8aad71d1",2,1,1,2,2.5,0
"rev-e2b9e36d-0075-4ec3-a9e8-ca6225427f78",2,2,1,2,3.75,0
"rev-378ae304-b661-4937-9cb2-dea04e45580d",3,1,1,2,3.75,0
"rev-50e90f29-35b5-4960-9dd8-6e58d33eca13",2,1,1,2,2.5,0
"rev-ca686f5b-ff0c-4160-89fe-1d3854e2f9e1",1,1,1,1,0,0
"rev-77f44f82-d1e4-4598-97bb-3fd73e098504",2,1,1,2,2.5,0
"rev-350f9258-2c44-4cf3-aee4-3850003bfb7b",2,1,1,2,2.5,0
"rev-99ea1b7c-f4a9-4428-bd34-bf4aa1fe588f",2,3,1,1,3.75,0
"rev-354b3bc3-14d6-4646-a3c0-da55abb94882",2,2,2,2,5,1
"rev-38e0ce51-2466-4bc3-b847-fb40d616eb93",2,2,1,2,3.75,0
"rev-71b7ea8e-1fb7-4b92-954e-52a8d0134c08",3,3,2,3,8.75,1
"rev-d65c5ca9-6a84-415a-a7c7-725fb035560a",2,1,1,1,1.25,0
"rev-e85d4171-9c82-4de5-9e82-45a05c52d6db",3,1,1,3,5,1
"rev-fa460809-0fdb-4619-af0c-396eb23e7310",2,1,1,1,1.25,0
"rev-1f3d9ddf-1a30-4f2e-be0a-9274b7472727",3,3,1,2,6.25,1
"rev-7506b807-d90c-46ea-a26d-6e42601321e6",2,2,1,2,3.75,0
"rev-ddadd3b7-9ad1-4e32-9238-9ff4a2620667",2,2,1,2,3.75,0
"rev-d306a70c-b298-4f23-b0fb-c390bc9a233b",3,1,1,3,5,1
"rev-752f2e0a-96ed-4192-b644-f414cc2fee1e",2,1,1,2,2.5,0
"rev-9d9eed48-219c-4548-9f53-d5a94dde12d9",3,2,2,3,7.5,1
"rev-c9194b71-3b97-4315-ac1e-565f4ab5b95f",3,3,1,1,5,1
"rev-885fbc6a-874e-4c97-8099-a3a6e72d0a0a",2,1,1,2,2.5,0
"rev-6633b17c-96c0-489c-b842-9f0e1a148bc2",3,2,2,3,7.5,1
"rev-49873335-2eb9-43b3-aeb6-802b68c2c836",2,3,1,2,5,1
"rev-be64c1d4-9a30-46e0-a714-00a27decc5f5",3,3,2,2,7.5,1
"rev-02fe0056-69b9-469a-a48f-f46023e6fa03",2,1,1,2,2.5,0
"rev-91cfab8b-15d5-4937-b21d-c969d5518d61",3,1,1,2,3.75,0
"rev-e2018e91-42ee-4d9c-af06-8c479858d0c6",3,3,1,2,6.25,1
"rev-28195372-6db1-4ab7-8f9c-01c3395026d5",2,1,1,2,2.5,0
"rev-4f5c48c8-de1a-4487-9253-26beb45d8025",2,1,1,1,1.25,0
"rev-b97f83e0-ad34-4152-9acc-a30095593789",3,1,1,2,3.75,0
"rev-49fa9de3-9e85-435a-80f7-5e5ea029eea9",2,1,1,2,2.5,0
"rev-adcac5aa-a522-4baa-bfee-65dcc1a918de",3,3,3,3,10,1
"rev-59578a16-4848-4811-a50e-216a0f257f2e",3,3,2,3,8.75,1
"rev-104c6199-ef7e-4cb8-90ee-5cf7b2bffa11",2,1,1,1,1.25,0
"rev-f054eaf4-a6f7-4c27-8a57-ec46c1432fbe",2,3,1,2,5,1
"rev-65dea09c-e5f1-485e-bf6f-ab7a3b0ddad5",2,1,1,1,1.25,0
"rev-b2ac9d7d-a5c0-4a36-a474-a9540f6d06b8",2,1,1,1,1.25,0
"rev-a9427872-db70-46b7-9f5b-b49f087b31c9",3,1,1,2,3.75,0
"rev-bd64a984-46c5-48e5-bef3-5407e8ebf5d2",3,3,1,3,7.5,1
"rev-0842d6d6-2e7c-41da-9233-bc5e41872f60",2,1,1,1,1.25,0
"rev-01feedc6-33a2-468f-863a-28702bc7f461",1,1,1,1,0,0
"rev-2ed2a5c5-da60-4e9b-a255-0c02f37e62c3",2,1,1,1,1.25,0
"rev-31201d51-0a7d-498c-b94e-85b4aee0ad2f",1,1,1,1,0,0
"rev-47784a25-c084-4fd5-938e-88c5d7827865",3,3,2,2,7.5,1
"rev-3ea17310-3b83-41a7-81b5-5362b592615b",2,1,1,1,1.25,0
"rev-75fa6daa-e4e4-4d58-a6e2-38e51f5b97c0",3,3,1,3,7.5,1
"rev-538a4a44-8cb7-406d-8f69-67bde9aefca4",2,1,1,1,1.25,0
"rev-8c4e6c6f-db0f-4338-a5bb-2d24353496a7",2,1,1,1,1.25,0
"rev-56d09b4f-1dfb-4a99-a0ba-aaac05567f36",3,3,1,3,7.5,1
"rev-07dece4a-f586-4a62-98bc-375491157c8d",1,1,1,1,0,0
"rev-2edf3f92-2eca-4107-9d89-e7d6d9544a08",3,3,1,3,7.5,1
"rev-03af06ef-bb8c-44c2-b60e-c2b68593ed4b",2,1,2,2,3.75,0
"rev-4a944b91-cf9c-473c-9ce2-0f760f1b5a61",3,3,2,3,8.75,1
"rev-d0ccc1b2-612b-4906-a419-787154e1d233",2,1,1,2,2.5,0
"rev-d066418b-5671-4060-a962-3f000134b1d2",3,1,1,3,5,1
"rev-3cceeea2-beb2-47b4-ada0-ce3cf4d863ed",2,1,1,1,1.25,0
"rev-08c65e46-c015-4717-9fcb-b0305a441e9b",1,1,1,1,0,0
"rev-b731cfa1-0a8f-4d14-ae2d-9af27d2ba375",1,1,1,1,0,0
"rev-e652e981-ce50-42e5-ba5c-c8a75094f476",2,3,2,1,5,1
"rev-5fa04b2f-4ac0-493c-8b20-55d7d96b0c17",2,1,1,1,1.25,0
"rev-5fc6b678-71f9-41b7-ab6b-9322916786e3",1,1,1,1,0,0
"rev-24b17603-9647-4961-84ca-f4711f9d2727",1,1,1,1,0,0
"rev-b2ace2ca-88fb-4c88-a00e-2f5e8dce3da7",2,3,3,3,8.75,1
"rev-26bae2d0-3c08-423a-b192-e7e850d85f8b",3,3,2,2,7.5,1
"rev-87d2b012-9ca4-497b-998d-1d9a99c2ef95",2,2,3,2,6.25,1
"rev-69733813-c872-4af3-9897-82f52c851ede",1,1,1,1,0,0
"rev-dd01009a-6f6e-4838-a092-9c7ad7e6f233",2,2,1,2,3.75,0
"rev-c34e3aaf-b9c4-4b15-812a-dafb39ba30e5",3,2,2,2,6.25,1
"rev-78dc7b9f-71ac-408b-a43f-ff717c06f756",3,3,2,3,8.75,1
"rev-3201ec85-d19a-4c4d-aa17-4d1f2ef44cd9",1,1,1,1,0,0
"rev-0077a875-e884-4991-9e0e-9edd661e9fbf",3,2,2,3,7.5,1
"rev-1903399e-9671-419d-9d29-e7a1f6873e69",2,3,1,2,5,1
"rev-ed40321c-0643-4490-8da0-b1daa1b0e5a2",3,3,3,3,10,1
"rev-c75a4765-9a2e-480a-83d3-c7d30f3648aa",1,1,1,1,0,0
"rev-05b910b7-9581-4d12-a65f-cb8bf386a884",2,3,1,2,5,1
"rev-2e2447d9-5307-42d5-8fba-7d0c0bc73a44",1,1,1,1,0,0
"rev-01faa83a-b5ab-476c-83ef-1bb12f70c9e2",2,1,1,1,1.25,0
"rev-59f02b4a-1bd7-452d-b264-68554ae24f28",1,1,1,1,0,0
"rev-41b649c9-59b2-446f-878d-236d8d46cd28",2,1,1,1,1.25,0
"rev-a349b51d-9277-449d-8a22-cedddc27582e",1,1,1,1,0,0
"rev-6906f78a-6fa0-46bf-97f4-a5b0fb1800a6",2,1,1,2,2.5,0
"rev-919d5c77-6b39-4fd7-832b-797393219dcc",3,2,1,3,6.25,1
"rev-d3c842fd-03e7-45ef-959f-bf294142f8d4",2,1,1,1,1.25,0
"rev-979cd9a1-9640-443c-ba34-d6ee5f013b9e",2,1,2,2,3.75,0
"rev-7bcc3aa1-de97-467f-bc9a-6a4be7037159",1,1,1,1,0,0
"rev-67cf958c-9887-483e-9dab-b6a01931fd27",3,3,1,2,6.25,1
"rev-e5d981f6-e0a9-49c3-b573-28cc6a2d5aec",1,1,1,1,0,0
"rev-8711bf04-af7b-4662-a3d8-4f130ad08430",2,3,1,1,3.75,0
"rev-ace2f490-3c7c-403d-9e98-120573f1bab7",2,1,1,2,2.5,0
"rev-3d12a4b3-5fb2-4341-810d-44807c151345",1,1,1,1,0,0
"rev-83477ae8-8a15-466f-a959-3de7465f0451",3,1,1,3,5,1
"rev-49aae46c-2111-4963-b0bc-a6ec06ee7205",1,1,1,1,0,0
"rev-a22fe800-e006-4ffa-8c80-c4cc9e57fdb7",2,3,1,3,6.25,1
"rev-96f84906-6615-4161-83b2-cc41a5c79e57",2,1,2,1,2.5,0
"rev-78a39641-2a2e-4e9c-96b2-1422e503e291",2,1,1,1,1.25,0
"rev-5362f09e-0bc9-42d9-bc93-159f9ddfff4b",2,1,2,1,2.5,0
"rev-6c40f3ee-1abc-420f-8868-dc74dd99e2f6",1,1,1,1,0,0
"rev-e285bf98-b3b1-4537-a4b1-6792d4eb3b9b",3,2,3,2,7.5,1
"rev-e97d0710-083b-42de-acd4-8ad1a07d5aa2",2,3,2,3,7.5,1
"rev-421f86a7-0cc6-46f8-b4c9-203558e3e4b6",1,1,3,1,2.5,0
"rev-921c54c9-8f61-42d2-9e5f-9536daac978e",2,2,2,2,5,1
"rev-79c566c7-37dc-4add-9647-97652123cd27",3,1,1,2,3.75,0
"rev-c0894dba-5963-470a-a6c7-3dff18228671",3,1,1,3,5,1
"rev-5c3c676e-4583-4322-b2e1-ba645287dc73",1,1,1,1,0,0
"rev-fe4535c3-4900-4fff-ad88-c9e9bba3c80e",3,1,1,3,5,1
"rev-713959cc-8523-447a-acfd-05770efeb48c",3,3,1,1,5,1
"rev-a709ac56-37a3-4868-a1e1-1bb657790371",2,1,1,1,1.25,0
"rev-26be4e95-8bb2-4dff-91ce-323187afdc22",2,1,1,1,1.25,0
"rev-58ff5a12-a093-469c-8b47-0839a26307f3",2,3,1,2,5,1
"rev-cea0c398-f5f3-4a0d-8a1d-41e8556b91d4",3,1,1,2,3.75,0
"rev-ae9dec07-e39e-405b-b9a7-395befb00484",3,3,2,3,8.75,1
"rev-58824bca-93a5-443f-a3ce-4ee103d6117f",3,1,1,2,3.75,0
"rev-e4ab48c7-a2aa-41e9-a0bb-c7f0af582711",2,1,1,1,1.25,0
"rev-e9f2a03c-d886-44fd-aec9-bc15d51622d9",2,3,1,2,5,1
"rev-b72da2ee-c69c-4051-bf32-0407db8c256e",1,1,1,1,0,0
"rev-20bc5321-aea2-412c-9360-23418ad96e48",2,1,1,2,2.5,0
"rev-6408f410-e80d-4eb0-8d42-eaf167d43e34",2,1,1,2,2.5,0
"rev-bb138303-e59d-4b8e-9c08-0a4d0677ade3",1,1,1,1,0,0
"rev-52bd493c-e48a-4dfd-b97b-3ff380369b4f",1,1,1,1,0,0
"rev-6dff7679-4591-464d-a54b-43000aa0b100",2,1,1,1,1.25,0
"rev-fe07f3d4-0abe-426f-9ecc-8b8e543baf39",2,1,1,2,2.5,0
"rev-aeebb11e-98bd-4383-8a37-696459bacfa1",1,1,1,1,0,0
"rev-6255b8fa-8fc3-464b-b87d-0d0583c90bd3",3,3,2,3,8.75,1
"rev-952e6053-2ba5-44b7-8335-f8031668b832",1,1,1,1,0,0
"rev-af2af27a-b455-47b0-a625-bcfbf56c5489",1,1,1,1,0,0
"rev-d6431531-ccaf-4f25-9ca7-a9830798a7fa",2,1,1,1,1.25,0
"rev-fcba6edb-4e4b-4fba-a2f5-4584adae0da8",2,1,1,1,1.25,0
"rev-c5cfd07b-7f92-4e16-a8b7-bb2dd24853c3",3,1,1,2,3.75,0
"rev-f32a5619-3575-4301-8c26-5ca005b67f06",2,3,1,1,3.75,0
"rev-3866947d-6cf1-477b-b1b9-6dcf9627d0df",3,3,1,2,6.25,1
"rev-08fcb52e-7400-45b7-a72b-1977f46eaab9",2,1,1,1,1.25,0
"rev-b2316488-040d-4ec0-b8b8-ac6d0c6ebf69",2,2,2,2,5,1
"rev-0d69a630-7c9d-4fce-ab3f-669689424686",2,1,1,1,1.25,0
"rev-1b68493d-b46a-4f4c-ac71-2640acba4707",3,3,1,2,6.25,1
"rev-056542b6-36d7-4ef7-9469-b90639422c53",1,1,1,1,0,0
"rev-1bd46099-321d-4fb2-91a2-30b94c703ebf",1,1,1,1,0,0
"rev-c6c1e317-9aa7-4276-a0c8-fea370ff96b0",3,3,2,3,8.75,1
"rev-0f3e457e-fe97-4a1d-af56-b2c3dbcb51f0",3,3,1,2,6.25,1
"rev-ea7ade49-ab71-4562-ae14-1d4a7dc72730",1,1,1,1,0,0
"rev-ad093de5-4ccb-4d21-a0ff-319d13726d10",3,3,2,3,8.75,1
"rev-1c9eec9e-e995-4a6b-a3be-fe0040515d73",1,1,1,1,0,0
"rev-e2daaf4f-da40-49c8-b4f7-9e58c6f0d06f",1,1,1,1,0,0
"rev-4da652a4-2044-445c-8fed-9e91c80c174c",1,1,1,1,0,0
"rev-c5937064-6816-4479-a35f-4b682fc6ec4c",2,1,1,1,1.25,0
"rev-f08a92ff-8ebb-4a39-94eb-14802a0aa9ad",2,1,1,1,1.25,0
"rev-3c1a29c9-8886-42d2-9be5-d74b21feb804",1,1,1,1,0,0
"rev-ca73a25a-9447-4363-b0d8-8b7b4ec06b03",2,1,1,1,1.25,0
"rev-726d2472-0f17-4389-9b90-86b72b3d0e56",2,3,1,2,5,1
"rev-7cab1349-146a-483c-af9b-cd6743cd41e4",1,1,1,1,0,0
"rev-886ccfa7-6181-4e50-bb72-9134d09f9047",1,1,1,1,0,0
"rev-b50ebd3a-86ad-4933-892b-694a633f28ab",3,3,2,3,8.75,1
"rev-88d96773-8aef-4c2f-886d-fd6c2b8fda0a",2,1,1,1,1.25,0
"rev-b35197ac-b230-42ac-9a0b-7a295a41835c",2,1,1,1,1.25,0
"rev-efae0ce8-9190-410d-867c-c73c5ccbf703",3,3,1,2,6.25,1
"rev-c04a8b56-31d7-42d1-a5f1-833bc53e4180",1,1,1,1,0,0
"rev-76643724-6a4a-4ef7-a32e-fd3152fa7619",2,1,1,1,1.25,0
"rev-6fd4eadb-1b5a-455c-9f22-53a2ac883b10",3,3,2,3,8.75,1
"rev-1c1f4e40-bed2-43d1-96d4-d9b8196897df",1,1,1,1,0,0
"rev-0db2a830-145a-4819-b9c2-235739f5d7ea",2,3,1,2,5,1
"rev-0141e775-4edd-42b3-b0d1-cd600f0fb46f",3,3,2,3,8.75,1
"rev-0fa9f8d9-b46a-4d52-8349-92c5437dafb4",1,1,1,1,0,0
"rev-13f872c3-216a-461e-bf6d-b45429a1e779",2,1,1,2,2.5,0
"rev-45b983b9-d8c1-4bf8-8d2d-9bf06a0ce9ce",2,1,1,1,1.25,0
"rev-f3852ec7-7797-42b6-8488-4ac01739f233",3,3,1,3,7.5,1
"rev-2c80ce1f-cecc-4b3d-b054-5bdd5f65e786",2,1,1,1,1.25,0
"rev-6524ba71-22ff-44a8-a193-6acec2e0331c",1,1,1,1,0,0
"rev-ac940b20-fc20-418d-abc7-c45853e4fd98",1,1,1,1,0,0
"rev-386d69ac-b169-494f-95b1-12c94b5981f4",2,2,1,2,3.75,0
"rev-47381670-105f-49d8-8d3c-73cdbbeba009",2,1,1,1,1.25,0
"rev-56050e02-8c61-4044-ac1c-d52e0a42c937",3,1,1,3,5,1
"rev-968a9c9e-0000-4e01-a40c-0833dd6bfb9d",1,1,1,1,0,0
"rev-fdb1b76d-ecb0-432e-ba28-565a0063c348",2,3,2,2,6.25,1
"rev-ee7cadd2-0986-407b-a773-6859e58dd59f",3,1,1,3,5,1
"rev-4b214b78-3e3b-46e5-a08d-81d50c7ea99d",2,1,1,2,2.5,0
"rev-9705c12c-1466-4d5f-ba15-d619475d21c5",3,1,1,3,5,1
"rev-85eeaf69-b6b5-4f83-a1ad-1b7f743bcb81",1,1,1,1,0,0
"rev-da0c29f1-a581-47e9-b26b-59716efefd18",2,1,1,2,2.5,0
"rev-ca63646e-2614-4563-80ef-8670da61e398",3,3,2,3,8.75,1
"rev-1408af0d-d062-4932-968b-b5fd55176e42",3,3,2,3,8.75,1
"rev-b35747e7-b16b-4209-9c43-5b7b57bd7992",2,1,1,1,1.25,0
"rev-6470fccd-d4bf-4665-9673-41e7033b9f34",2,1,1,1,1.25,0
"rev-3bb426eb-a490-43bf-b19b-74cf21386dac",3,1,1,1,2.5,0
"rev-4696ab91-f423-4220-9e8f-fded92fec628",3,3,3,3,10,1
"rev-91b92ca1-d137-4855-ae20-215c639b46bd",2,1,1,2,2.5,0
"rev-198cea36-4653-4c2c-97ae-fcf6ab0e2647",2,1,1,1,1.25,0
"rev-bd4c12e2-62d0-44d1-b9c7-feeb887f71b4",2,1,1,1,1.25,0
"rev-ef22cc5e-d2d2-4540-abf1-6d8446de2f5b",3,1,2,3,6.25,1
"rev-5380fa82-27e5-4342-b74a-ef4691d4d53c",3,2,1,2,5,1
"rev-15272a69-b5ae-4698-b7bf-be208d6cdb4b",2,3,1,2,5,1
"rev-13ca1bc6-1a06-46a4-b505-383334627ad5",3,3,2,3,8.75,1
"rev-5b5dc0be-91c8-42f6-94de-a70d2e3c23d0",2,1,2,2,3.75,0
"rev-dea770d4-2431-4114-8c76-8b19da193b58",3,3,2,3,8.75,1
"rev-220e85d8-1e2e-4c59-b7bb-437b553535b1",2,1,1,2,2.5,0
"rev-9ed6d4ac-ba84-4134-a95c-9bafccf0704c",1,1,1,1,0,0
"rev-67824d97-d4e4-4d20-ab0d-4011249294e5",2,1,1,2,2.5,0
"rev-ef9e8acf-9f0a-4f01-b136-4e19c6923133",1,1,1,1,0,0
"rev-77c08fff-3d34-4013-a404-5cf23d084f29",2,1,1,1,1.25,0
"rev-f61694f5-5371-4a97-a933-641826feccb7",3,2,1,2,5,1
"rev-f1ffbd5d-4629-4806-9484-3087c86144f3",2,3,1,1,3.75,0
"rev-ba184f37-5c2e-472e-be49-01fb0fa0e43d",2,1,1,1,1.25,0
"rev-ff092897-cf3d-4113-9d69-f22ab0e398d8",3,3,2,3,8.75,1
"rev-21716dae-5408-4cdc-909d-eec6208ba83d",2,2,1,2,3.75,0
"rev-07622502-836a-439e-8ad6-c235343b4dbd",3,1,2,2,5,1
"rev-5284ff33-dabf-40b8-a414-b1e326ccecba",2,1,1,2,2.5,0
"rev-3a537890-c459-40e4-ac71-12e6d6c55409",3,1,1,2,3.75,0
"rev-853e68b7-bd64-4440-9565-ae818bdbabeb",2,3,1,1,3.75,0
"rev-a914c6d8-5f61-473f-811f-060955829f8a",2,1,1,1,1.25,0
"rev-a22a6b18-6bc5-4a99-9e0c-2591666eabb0",2,1,1,1,1.25,0
"rev-8cb951b7-cfc6-45f4-a65a-32a130398ac1",3,1,3,3,7.5,1
"rev-63d6104a-81e0-42e1-8588-6e73bfef35c5",2,1,1,2,2.5,0
"rev-6c4dc714-48d1-4fee-a803-acf8ac697470",2,1,1,1,1.25,0
"rev-452a851b-59a8-4cf8-a0a9-f62c0a2e9efe",2,1,1,1,1.25,0
"rev-ed0e07aa-9402-4f9a-b044-fa8e36ad19d3",3,1,1,2,3.75,0
"rev-ab9662c7-d333-4a61-bf22-9ef9f47bf5af",2,2,1,1,2.5,0
"rev-be088128-b2fa-4707-b43b-bb6c8b520df1",1,1,1,1,0,0
"rev-181ac7eb-6a02-475f-98e5-b85c7c94d760",2,1,1,2,2.5,0
"rev-c4335c59-d0b2-4c1b-bba7-cf94b92f05b8",3,3,2,3,8.75,1
"rev-117300e7-da6a-489f-bb08-d1d7217a8195",2,2,1,2,3.75,0
"rev-0cc2430c-c6cd-4108-a8b3-f11cbe929364",2,2,1,2,3.75,0
"rev-754f8e59-ae08-40bf-9975-5428a2c227f8",2,2,2,2,5,1
"rev-6c1a1ec1-4af1-4a9f-abfc-44bfee6e0c4b",2,1,1,1,1.25,0
"rev-db9c69e5-056f-4282-8bde-f7b49dfcd90e",3,1,1,2,3.75,0
"rev-32166f63-9685-49a8-8e40-fdb2acde978e",3,1,1,3,5,1
"rev-d80a5265-33bd-4536-80cf-4b4c62517cd2",2,1,1,1,1.25,0
"rev-1e139e23-6369-476f-ad76-309d7da5e540",2,3,1,3,6.25,1
"rev-aa5c2241-b918-45a7-907c-67eccf5cc203",2,1,1,1,1.25,0
"rev-776bbcd1-b2a2-4988-a272-77a2166966d8",2,1,1,2,2.5,0
"rev-38b66a10-c9a0-4db5-b637-9027a91312ce",2,3,1,2,5,1
"rev-974cd185-c8e7-454b-9b71-5d430ec93348",3,1,1,3,5,1
"rev-f27e501d-685b-43c2-acac-d858c2bf69fd",2,1,1,1,1.25,0
"rev-ac8fc9da-b9b7-4ed3-9492-4206981b82fa",2,1,1,1,1.25,0
"rev-2a49bb48-62b1-4df6-9e44-914e953ccd11",2,1,1,1,1.25,0
"rev-55847e95-1e67-4ec8-b453-47b36315ceff",2,1,1,2,2.5,0
"rev-e57ea543-0090-45d8-bcd8-ab19dbc6ae58",1,3,1,1,2.5,0
"rev-c239be68-d9db-45f7-8c55-145b5d721a9f",3,3,1,3,7.5,1
"rev-9786003a-81d7-4d25-9825-f0946eb058d4",1,3,1,1,2.5,0
"rev-03a2eb47-a8c3-44dd-b739-24c5cf58cd2d",3,3,2,3,8.75,1
"rev-e91d1211-b9ad-4703-9305-0bc6c3b2e86f",3,3,3,3,10,1
"rev-9328587d-e47f-4ac2-bfca-430654139db9",2,1,2,2,3.75,0
"rev-7b6dd1cd-9ef3-43d8-81e3-52dd773f720c",1,1,1,1,0,0
"rev-5a272f08-f0b2-4ef4-a6f1-a39d7d2634ed",2,3,1,3,6.25,1
"rev-62797d0c-b94c-409b-9c4f-5b8ffbd7eec7",2,1,1,1,1.25,0
"rev-0e9b7c32-f6b4-4a72-a932-190ef4bd0650",3,3,3,3,10,1
"rev-b641c799-6941-47d5-850a-065cbcbab291",2,1,1,1,1.25,0
"rev-778c2599-0db6-4f37-9d53-ff744ede6fe4",3,1,3,3,7.5,1
"rev-7eb92bed-2615-451a-961f-95d023320ad2",3,1,1,2,3.75,0
"rev-1dd74c11-470c-4517-bdfc-d804b2c47901",3,1,1,2,3.75,0
"rev-8dc2ddfc-e309-4a32-a36b-6aa036563d75",3,3,2,3,8.75,1
"rev-950efc53-fbb0-497e-925f-5bbdd8d5640a",2,3,1,1,3.75,0
"rev-abdef1b6-c6da-4259-9551-a8fb60d6e340",2,2,1,2,3.75,0
"rev-d5fc6278-bc7f-4702-acba-6c5f04c53887",3,3,3,2,8.75,1
"rev-4d6d4f96-1639-43f9-9528-babbf9ce81d8",2,3,2,2,6.25,1
"rev-d8ab1049-36f9-4d08-8e4d-0ce2ff3719e2",2,3,3,2,7.5,1
"rev-2b505d70-7e80-429d-9648-53e5d6bf88a1",2,1,1,1,1.25,0
"rev-326d7284-12aa-488b-95c1-74e2d1bae0b9",1,1,1,1,0,0
"rev-4f1e41cd-91bb-4b90-93e2-38f01ac20aa7",1,1,1,1,0,0
"rev-f5312e25-c524-466e-905f-5d51ab2c7086",1,1,1,1,0,0
"rev-dfc9baa7-a1db-4e69-abbc-e683e176f9c6",3,2,3,3,8.75,1
"rev-2ba54334-587d-45c5-bc64-3b0aa66357df",2,1,1,1,1.25,0
"rev-d0b87187-6100-49be-a5ec-0a4b879c5a9a",3,2,2,3,7.5,1
"rev-a27f4abf-444f-4248-aa15-7e1b13b7b694",2,1,1,2,2.5,0
"rev-0ab1b8ec-b4da-441e-9a45-3409f8c155dc",3,1,1,2,3.75,0
"rev-8a7454fc-4c30-4c40-98e2-f19706432991",3,3,2,3,8.75,1
"rev-173a8269-a587-4391-a01c-2a61ac98f672",1,1,1,1,0,0
"rev-d9797e8c-8717-4018-8c1d-7d5e6a97367f",3,3,1,3,7.5,1
"rev-b6393d06-2d47-44f9-b9fb-7b115a72254a",2,1,1,2,2.5,0
"rev-6b6ec0fb-c00c-4b43-9bff-3f7e81ee70d6",3,3,2,3,8.75,1
"rev-a8841315-3b5b-404e-b241-5ba36e5360c0",1,1,1,1,0,0
"rev-466a0f5c-ff4d-4406-b335-b6f576117a9b",2,1,1,1,1.25,0
"rev-3c2b9a92-875f-4e6e-9c4f-ccaf87c235b3",2,1,1,1,1.25,0
"rev-89a31f42-bcb7-4375-8e6f-cda1b6ab99cb",2,1,3,2,5,1
"rev-247c99bd-b968-49a1-9b5c-50a0370667d7",3,1,1,3,5,1
"rev-cf2ae4d8-6c90-491a-87fd-1fe7f708e5c5",3,3,1,2,6.25,1
"rev-18aeff32-2f9d-4692-93f2-4769f18dc513",2,1,1,3,3.75,0
"rev-f9e2ed71-80ae-46a2-91f3-646da931e2ab",3,3,1,3,7.5,1
"rev-3b7a97a2-53e2-4b34-a485-32304c400f0c",2,1,1,3,3.75,0
"rev-6d60b26c-79ab-4619-af4b-47b8d5d043ba",2,1,1,2,2.5,0
"rev-165952be-38dd-4e92-bdd1-5e8b2a7625d0",2,1,1,1,1.25,0
"rev-c96ebbbe-783b-494e-95b1-4e4c6374b0fc",2,1,1,2,2.5,0
"rev-a00388e4-af61-4b19-b6ff-557b421e5042",2,2,3,2,6.25,1
"rev-5717c363-ea35-4c5b-af8c-5ad0d5cf48a7",3,3,2,3,8.75,1
"rev-2a816df1-6f30-4cc4-9ad3-5c380e838251",3,1,1,3,5,1
"rev-7d18628b-b865-455a-b0bc-84aff52fc7dd",1,1,1,1,0,0
"rev-8e8bedda-95ea-4819-bf23-a23cbbcc9134",2,3,1,1,3.75,0
"rev-078dc961-6518-48a3-9869-0a15e5abd41d",3,3,3,3,10,1
"rev-da012adc-3ccd-488a-a3af-b5af4dc9d752",1,1,1,1,0,0
"rev-5a52ce05-8164-4365-be7f-962a015eb92b",3,3,1,1,5,1
"rev-f9b0c608-6135-4657-b3c9-996c05ac0951",3,2,2,2,6.25,1
"rev-f50369ae-8a08-45ca-845c-c6989367b9fe",2,1,1,1,1.25,0
"rev-2cefb0a2-8348-4658-9854-5ec7f7c2e692",3,3,1,2,6.25,1
"rev-b0ac3c06-ca77-492f-bf5e-d004c69df7da",3,2,1,2,5,1
"rev-d40011a9-4259-4650-8c6e-e7c551c10fb5",1,1,1,1,0,0
"rev-fa70cb01-ca60-4dc4-bc32-6d0975a79aa1",2,1,2,2,3.75,0
"rev-cf42a35c-830e-46e9-9d0f-086e678e5288",2,1,1,2,2.5,0
"rev-42f75f80-dcbc-40d4-aed8-4a36526c11e8",3,2,3,3,8.75,1
"rev-ac9a4e65-96a7-49f9-bce4-9c0fa8d66100",2,1,1,2,2.5,0
"rev-424964cf-9904-4ba7-8d30-065781f9bf7c",2,1,1,1,1.25,0
"rev-3e4a6934-f45b-4c4e-975f-754b6f25c86f",1,1,1,1,0,0
"rev-22cf20a3-fdfd-4913-a89b-453e5b97f5de",1,1,1,1,0,0
"rev-2a5d4f12-2faf-4cc3-a1c5-2e44ee017bec",2,2,3,2,6.25,1
"rev-816f23e3-6d02-4700-8d83-b17d0e84e1de",2,1,1,1,1.25,0
"rev-109aed91-459c-44db-a8d0-b0382fb3662d",2,3,1,2,5,1
